AK-47	wars	*Hungarian Revolution of 1956\n*Vietnam War\n*See other conflicts and wars
Carcano	wars	Boxer Rebellion
Carcano	wars	Italo-Turkish War
Carcano	wars	World War I
Carcano	wars	Vlora War
Carcano	wars	Second Italo-Abyssinian War
Carcano	wars	Winter War
Carcano	wars	World War II
Carcano	wars	Kosovo War
Carcano	wars	2011 Libyan Civil War
T-90	wars	1999
M113 armored personnel carrier	wars	*
M113 armored personnel carrier	wars	Vietnam War
M113 armored personnel carrier	wars	Yom Kippur War
M113 armored personnel carrier	wars	Indo-Pakistani War of 1965
M113 armored personnel carrier	wars	Indo-Pakistani War of 1971
M113 armored personnel carrier	wars	Lebanese Civil War
M113 armored personnel carrier	wars	1982
M113 armored personnel carrier	wars	South Lebanon conflict
M113 armored personnel carrier	wars	United States invasion of Panama
M113 armored personnel carrier	wars	Iran–Iraq War
M113 armored personnel carrier	wars	Persian Gulf War
M113 armored personnel carrier	wars	Kosovo War
M113 armored personnel carrier	wars	War in Afghanistan
M113 armored personnel carrier	wars	Iraq War
M113 armored personnel carrier	wars	Waziristan War
M113 armored personnel carrier	wars	Second Intifada
M113 armored personnel carrier	wars	2006
M113 armored personnel carrier	wars	Gaza War
M113 armored personnel carrier	wars	Libyan Civil War
M113 armored personnel carrier	wars	Operation Protective Edge
M113 armored personnel carrier	wars	Iraqi insurgency
M113 armored personnel carrier	wars	Syrian Civil War
41	wars	Spanish Civil War
41	wars	Second Sino-Japanese War
41	wars	World War II
MAC-10	wars	Vietnam War
MAC-10	wars	War on Terror
MAC-10	wars	Invasion of Grenada
MAC-10	wars	Griselda Blanco
M203 grenade launcher	wars	Vietnam War
M203 grenade launcher	wars	War in Afghanistan
M203 grenade launcher	wars	Iraq War
M203 grenade launcher	wars	2020
MG 17 machine gun	wars	World War II
M47 Patton	wars	Suez Crisis
M47 Patton	wars	Indo-Pakistani War of 1965
M47 Patton	wars	Six Day War
M47 Patton	wars	1971 Indo-Pakistani War
M47 Patton	wars	Turkish invasion of Cyprus
M47 Patton	wars	Ogaden War
M47 Patton	wars	Iran–Iraq War
M47 Patton	wars	Somali Civil War
M47 Patton	wars	Yugoslav Wars
M48 Patton	wars	1958
M48 Patton	wars	Portuguese Colonial War
M48 Patton	wars	Vietnam War
M48 Patton	wars	Six-Day War
M48 Patton	wars	Indo-Pakistani War of 1965
M48 Patton	wars	Indo-Pakistani War of 1971
M48 Patton	wars	Yom Kippur War
M48 Patton	wars	Western Sahara War
M48 Patton	wars	Lebanese Civil War
M48 Patton	wars	Turkish invasion of Cyprus
M48 Patton	wars	Iran–Iraq War
M48 Patton	wars	Battle of Mogadishu
M48 Patton	wars	Turkey–PKK conflict
M60 Patton	wars	Yom Kippur War
M60 Patton	wars	Iran–Iraq War
M60 Patton	wars	Beirut, Lebanon
M60 Patton	wars	Invasion of Grenada
M60 Patton	wars	Gulf War
M60 Patton	wars	Restore Hope, Somalia
M60 Patton	wars	Western Sahara War
M60 Patton	wars	Shia insurgency in Yemen
M60 Patton	wars	Turkey–PKK conflict
M60 Patton	wars	Sinai insurgency
M60 Patton	wars	Yemeni Civil War
M60 Patton	wars	Syrian civil war
Colt Canada C7 rifle	wars	UNAMIR
Colt Canada C7 rifle	wars	UNPROFOR
Colt Canada C7 rifle	wars	Operation Enduring Freedom
Colt Canada C7 rifle	wars	War in Afghanistan
Colt Canada C7 rifle	wars	Operation Deliverance
VSS Vintorez	wars	Soviet war in Afghanistan
VSS Vintorez	wars	Chechen–Russian conflict
VSS Vintorez	wars	2008 South Ossetia war
VSS Vintorez	wars	War in Donbass
Carl Gustaf recoilless rifle	wars	Falklands War
Carl Gustaf recoilless rifle	wars	Kargil War
Carl Gustaf recoilless rifle	wars	War in Afghanistan
Carl Gustaf recoilless rifle	wars	Iraq War
Carl Gustaf recoilless rifle	wars	Eelam War IV
Carl Gustaf recoilless rifle	wars	2011 Libyan Civil War
Carl Gustaf recoilless rifle	wars	Syrian civil war
Carl Gustaf recoilless rifle	wars	2013
Winchester Model 1897	wars	Philippine–American War
Winchester Model 1897	wars	World War I
Winchester Model 1897	wars	World War II
Winchester Model 1897	wars	Korean War
Winchester Model 1897	wars	Vietnam War
Winchester Model 1897	wars	Gulf War
FN P90	wars	*Gulf War\n*Afghanistan War\n*Iraq War\n*Mexican Drug War \n*Libyan Civil War
Centurion	wars	Korean War
Centurion	wars	Suez Crisis
Centurion	wars	Indo-Pakistani War of 1965
Centurion	wars	Six Day War
Centurion	wars	Indo-Pakistani War of 1971
Centurion	wars	War of Attrition
Centurion	wars	Yom Kippur War
Centurion	wars	Vietnam War
Centurion	wars	South African Border War
Centurion	wars	Operation Motorman
Centurion	wars	Falklands War
Centurion	wars	Gulf War
M60 machine gun	wars	Vietnam War
M60 machine gun	wars	Laotian Civil War
M60 machine gun	wars	Cambodian Civil War
M60 machine gun	wars	Cambodian–Vietnamese War
M60 machine gun	wars	Salvadoran Civil War
M60 machine gun	wars	The Troubles
M60 machine gun	wars	Operation Just Cause
M60 machine gun	wars	Gulf War
M60 machine gun	wars	War in Afghanistan
M60 machine gun	wars	Iraq War
M60 machine gun	wars	Cambodian–Thai border stand-off
M60 machine gun	wars	Colombian armed conflict
M60 machine gun	wars	Insurgency in the Philippines
M60 machine gun	wars	Bougainville Civil War
M60 machine gun	wars	2013
M60 machine gun	wars	various others
Valentine tank	wars	Second World War
Colt Single Action Army	wars	American Indian Wars
Colt Single Action Army	wars	Spanish–American War
Colt Single Action Army	wars	Philippine–American War
Colt Single Action Army	wars	Mexican Revolution
Colt Single Action Army	wars	Range wars
GC-45 howitzer	wars	Iran–Iraq War
GC-45 howitzer	wars	Gulf War
GC-45 howitzer	wars	Cambodian–Thai border stand-off
Lanchester submachine gun	wars	World War II
Cromwell tank	wars	World War II
Cromwell tank	wars	1948 Arab–Israeli War
Cromwell tank	wars	Korean War
M24 Sniper Weapon System	wars	Persian Gulf War
M24 Sniper Weapon System	wars	War in Afghanistan
M24 Sniper Weapon System	wars	Iraq War
Beretta M1935	wars	World War II
Crusader tank	wars	Second World War
MG 151 cannon	wars	World War II
MG 151 cannon	wars	Algerian War
MG 151 cannon	wars	Rhodesian Bush War
Beretta M1934	wars	World War II
M728 combat engineer vehicle	wars	Vietnam War
M728 combat engineer vehicle	wars	Gulf War
M728 combat engineer vehicle	wars	Bosnian War
Type 93 torpedo	wars	Second World War
Makarov pistol	wars	Vietnam War
Makarov pistol	wars	Nicaraguan Revolution
Makarov pistol	wars	Soviet–Afghan War
Makarov pistol	wars	First Chechen War
Makarov pistol	wars	Second Chechen War
Makarov pistol	wars	Libyan civil war
Makarov pistol	wars	Syrian Civil War
Makarov pistol	wars	War in Donbass
Sea Wolf	wars	Falklands War
Sea Wolf	wars	Gulf War
G6 howitzer	wars	South African Border War
Leopard 2	wars	War in Afghanistan
A7V	wars	World War I
Bouncing bomb	wars	World War II
MAC-11	wars	2013
Kaiten	wars	World War II
M224 mortar	wars	Gulf War
M224 mortar	wars	War in Afghanistan
M224 mortar	wars	Iraq War
M252 mortar	wars	Gulf War
M252 mortar	wars	War in Afghanistan
M252 mortar	wars	Iraq war
M240 machine gun	wars	* Gulf War\n* Iraq War\n* War in Afghanistan\n* Syrian Civil War
Bofors 40 mm gun	wars	World War II
Bofors 40 mm gun	wars	Indo-Pakistani wars and conflicts
Bofors 40 mm gun	wars	Arab-Israeli conflict
Bofors 40 mm gun	wars	Korean War
Bofors 40 mm gun	wars	Indonesia-Malaysia confrontation
Bofors 40 mm gun	wars	Vietnam War
Bofors 40 mm gun	wars	Yom Kippur War
Bofors 40 mm gun	wars	South African Border War
Bofors 40 mm gun	wars	Falklands War
Bofors 40 mm gun	wars	Lebanese Civil War
Bofors 40 mm gun	wars	Gulf War
Bofors 40 mm gun	wars	Yugoslav wars
M79 grenade launcher	wars	Vietnam War
M79 grenade launcher	wars	Cambodian Civil War
M79 grenade launcher	wars	Falklands War
M79 grenade launcher	wars	Bougainville Civil War
M79 grenade launcher	wars	War in Afghanistan
M79 grenade launcher	wars	Iraq War
M79 grenade launcher	wars	Cambodian–Thai border dispute
M79 grenade launcher	wars	2010
M79 grenade launcher	wars	Syrian Civil War
Schneider CA1	wars	World War I
Schneider CA1	wars	Rif War
Schneider CA1	wars	Spanish Civil War
BT-42	wars	Continuation War
BMD-2	wars	See Service history
BMD-1	wars	See Service history and Combat history
V-3 cannon	wars	World War II
Char 2C	wars	World War II
Webley Revolver	wars	Second Boer War
Webley Revolver	wars	World War I
Webley Revolver	wars	Irish War of Independence
Webley Revolver	wars	Irish Civil War
Webley Revolver	wars	World War II
Webley Revolver	wars	Indonesian National Revolution
Webley Revolver	wars	Korean War
Webley Revolver	wars	British Empire
Webley Revolver	wars	The Troubles
Webley Revolver	wars	Dissident Irish Republican campaign
Webley Revolver	wars	numerous others
Webley Revolver	wars	Second World War, Korean War, British colonial conflicts, numerous others
Flecktarn	wars	Bosnian War
Flecktarn	wars	War in Afghanistan
Flecktarn	wars	Iraq war
M79 Osa	wars	Yugoslav Wars
M79 Osa	wars	Syrian Civil War
Big Bertha	wars	World War I
Sturmtiger	wars	World War II
Cruiser Mk I	wars	Second World War
Sea Cat	wars	1971
Sea Cat	wars	Iran-Iraq War
Sea Cat	wars	Falklands War
Sea Cat	wars	South African Border War
Sturmgeschütz III	wars	World War II
Sturmgeschütz III	wars	Six-Day War
Type 97 Chi-Ha	wars	Second Sino-Japanese War
Type 97 Chi-Ha	wars	Soviet–Japanese border conflicts
Type 97 Chi-Ha	wars	World War II
Type 97 Chi-Ha	wars	Chinese Civil War
Vickers machine gun	wars	World War I
Vickers machine gun	wars	Chaco War
Vickers machine gun	wars	World War II
Vickers machine gun	wars	Indo-Pakistan War of 1947
Vickers machine gun	wars	1948
Vickers machine gun	wars	Korean War
Vickers machine gun	wars	Congo Crisis
Vickers machine gun	wars	South African Border War
Comet	wars	World War II
Comet	wars	Korean War
Breda 30	wars	Second Italo-Abyssinian War
Breda 30	wars	World War II
Leichter Panzerspähwagen	wars	World War II
Eland Mk7	wars	Angolan Civil War
Eland Mk7	wars	Rhodesian Bush War
Eland Mk7	wars	1981
Eland Mk7	wars	South African Border War
Eland Mk7	wars	Namibian War of Independence
Eland Mk7	wars	Western Sahara War
Eland Mk7	wars	Second Congo War
Eland Mk7	wars	Chadian Civil War
Eland Mk7	wars	Northern Mali conflict
Eland Mk7	wars	Boko Haram insurgency
FB Vis	wars	Invasion of Poland
FB Vis	wars	World War II
Kris	wars	Pamalayu expedition, Mongol invasion of Java, Battle of Bubat, Majapahit civil war, Siege of Batavia, Diponegoro War, Indonesian National Revolution, Spanish-Moro Conflict, Philippine–American War, Japanese Occupation of Southeast Asia
Hummel	wars	World War II
Vektor R4	wars	South African Border War
Vektor R4	wars	Namibian War of Independence
Vektor R4	wars	Rwandan Civil War
Vektor R4	wars	Central African Republic conflict
FN Minimi	wars	Gulf War
FN Minimi	wars	Kosovo War
FN Minimi	wars	War in Afghanistan
FN Minimi	wars	Iraq War
FN Minimi	wars	Mexican Drug War
FN Minimi	wars	and other conflicts
Martini–Henry	wars	British Empire
Martini–Henry	wars	Second Anglo-Afghan War
Martini–Henry	wars	Herzegovina Uprising
Martini–Henry	wars	Russo-Turkish War
Martini–Henry	wars	War of the Pacific
Martini–Henry	wars	Anglo-Zulu War
Martini–Henry	wars	Greco-Turkish War
Martini–Henry	wars	First Boer War
Martini–Henry	wars	Balkan Wars
Martini–Henry	wars	World War I
Martini–Henry	wars	Greco-Turkish War
Martini–Henry	wars	Soviet war in Afghanistan
Sexton	wars	Second World War
Archer	wars	World War II
Archer	wars	Suez Crisis
IDF Achzarit	wars	South Lebanon conflict
IDF Achzarit	wars	Second Intifada
IDF Achzarit	wars	2006
IDF Achzarit	wars	Gaza War
Ordnance QF 17-pounder	wars	World War II
Ordnance QF 17-pounder	wars	Korean War
79 main battle tank	wars	Iran–Iraq War
79 main battle tank	wars	Gulf War
79 main battle tank	wars	Iraq War
Benelli M4	wars	War in Afghanistan
Benelli M4	wars	Iraq War
Benelli M4	wars	Libyan Civil War
Benelli M4	wars	Syrian Civil War
Rooikat	wars	Southern African Development Community intervention in Lesotho
De Lisle carbine	wars	World War II
De Lisle carbine	wars	Korean War
De Lisle carbine	wars	Malayan Emergency
Sea Dart	wars	Falklands war
Sea Dart	wars	Gulf 1991
RPG-7	wars	Since the Vietnam War
Heckler & Koch G36	wars	* Kosovo War\n* Afghan War\n* Iraq War\n* 2008 Russo-Georgian War\n* 2011 Libyan civil war\n* Mexican Drug War\n* 2013 Lahad Datu standoff\n* Iraqi Civil War\n* 2015 Paris attacks
Bishop	wars	Second World War
AGM-69 SRAM	wars	Cold War
Kampilan	wars	Battle of Mactan
Kampilan	wars	Moro wars
Accuracy International AWM	wars	War in Afghanistan
Accuracy International AWM	wars	Iraq War
Accuracy International Arctic Warfare	wars	Iraq War
Accuracy International Arctic Warfare	wars	War in Afghanistan
AGM-84E Standoff Land Attack Missile	wars	Gulf War
AGM-84E Standoff Land Attack Missile	wars	Bosnian War
Mk 12 Special Purpose Rifle	wars	Operation Enduring Freedom
Mk 12 Special Purpose Rifle	wars	Operation Iraqi Freedom
Mossberg 500	wars	Gulf War
Mossberg 500	wars	Iraq War
Mossberg 500	wars	Operation Enduring Freedom
Brimstone	wars	Operation Telic
Brimstone	wars	Operation Herrick
Brimstone	wars	Operation Ellamy
Brimstone	wars	Operation Shader
M72 LAW	wars	Vietnam War
M72 LAW	wars	Falklands War
M72 LAW	wars	Bougainville Civil War
M72 LAW	wars	Bosnian War
M72 LAW	wars	War in Afghanistan
M72 LAW	wars	Iraq War
-31	wars	Chaco War, Spanish Civil War, Winter War, World War II , Lapland War, 1948 Arab–Israeli War, Korean War
Tallboy	wars	World War II
Mitrailleuse	wars	Franco-Prussian War
Mitrailleuse	wars	Yaqui Wars
Walther PP	wars	World War II
Lancia 1ZM	wars	World War I
Lancia 1ZM	wars	Second Italo-Ethiopian War
Lancia 1ZM	wars	Spanish Civil War
Lancia 1ZM	wars	World War II
Sd.Kfz. 251	wars	World War II
Paris Gun	wars	World War I
MAT-49	wars	First Indochina War
MAT-49	wars	Suez Crisis
MAT-49	wars	Algerian War
MAT-49	wars	Vietnam War
MAT-49	wars	Rhodesian Bush War
MAT-49	wars	Shaba II
MAT-49	wars	Chadian–Libyan conflict
MAT-49	wars	2011 Libyan Civil War
MAT-49	wars	Syrian Civil War
M40 rifle	wars	Vietnam War
M40 rifle	wars	Multinational Force in Lebanon
M40 rifle	wars	Invasion of Grenada
M40 rifle	wars	Gulf War
M40 rifle	wars	Operation Restore Hope
M40 rifle	wars	War in Afghanistan
M40 rifle	wars	Iraq War
Sea Slug	wars	Falklands War
FB Beryl	wars	War in Afghanistan
FB Beryl	wars	Kosovo Conflict
FB Beryl	wars	Iraq War
FB Beryl	wars	RCA
FB Beryl	wars	Boko Haram insurgency
FB Glauberyt	wars	Operation Iraqi Freedom
FB Glauberyt	wars	Iraqi insurgency
FB Glauberyt	wars	War in Afghanistan
FB Glauberyt	wars	Yugoslav wars
M47 Dragon	wars	Invasion of Grenada
M47 Dragon	wars	Iran–Iraq War
M47 Dragon	wars	Persian Gulf War
Panzerhaubitze 2000	wars	War in Afghanistan
Paixhans gun	wars	Second Opium War
Paixhans gun	wars	Anglo-French blockade of the Río de la Plata
Paixhans gun	wars	Mexican-American War
Paixhans gun	wars	Danish-Prussian War
Paixhans gun	wars	Crimean War
Paixhans gun	wars	American Civil War
Assault Amphibious Vehicle	wars	Falklands War
Assault Amphibious Vehicle	wars	Gulf War
Assault Amphibious Vehicle	wars	Somali Civil War
Assault Amphibious Vehicle	wars	Iraq War
ArmaLite AR-15	wars	Vietnam War
Véhicule de l'Avant Blindé	wars	Lebanese Civil War
Véhicule de l'Avant Blindé	wars	Gulf War
Véhicule de l'Avant Blindé	wars	2001
Véhicule de l'Avant Blindé	wars	Operation Serval
Panzerjäger I	wars	World War II
BTR-152	wars	See Service History
QF 4.5-inch Mk I – V naval gun	wars	Second World War
QF 4.5-inch Mk I – V naval gun	wars	Korean War
QF 4.5-inch Mk I – V naval gun	wars	Falklands War
Cruiser tank	wars	World War II
Bolo knife	wars	Philippine Revolution
Bolo knife	wars	Philippine-American War
Bolo knife	wars	World War I
Bolo knife	wars	World War II
M270 Multiple Launch Rocket System	wars	Gulf War
M270 Multiple Launch Rocket System	wars	War in Afghanistan
M270 Multiple Launch Rocket System	wars	Iraq War
Infantry tank	wars	World War II
Baker rifle	wars	Napoleonic Wars
Baker rifle	wars	War of 1812
Baker rifle	wars	American Indian Wars
Baker rifle	wars	Texas Revolution
Active Denial System	wars	War in Afghanistan
MG 15	wars	World War II
FN Five-seven	wars	* War in Afghanistan (2001–14)\n* 2003–04 Indonesian offensive in Aceh\n* Mexican Drug War\n* Libyan Civil War (2011)
Bizon SMG	wars	War of Dagestan
Bizon SMG	wars	Second Chechen War
Bizon SMG	wars	2008 South Ossetia war
Krupp K5	wars	World War II
ZK-383	wars	World War II
Valmet M76	wars	Anti-guerrilla operations in Indonesia
FN MAG	wars	Congo Crisis
FN MAG	wars	Indonesia–Malaysia confrontation
FN MAG	wars	Rhodesian Bush War
FN MAG	wars	South African Border War
FN MAG	wars	Namibian War of Independence
FN MAG	wars	Six-Day War
FN MAG	wars	Vietnam War
FN MAG	wars	War of Attrition
FN MAG	wars	Yom Kippur War
FN MAG	wars	The Troubles
FN MAG	wars	Falklands War
FN MAG	wars	Gulf War
FN MAG	wars	2003
FN MAG	wars	War in Afghanistan
FN MAG	wars	Cambodian–Thai border dispute
FN MAG	wars	2011 Libyan Civil War
Fusil Gras mle 1874	wars	French colonial empires
Fusil Gras mle 1874	wars	Sino-French War
Fusil Gras mle 1874	wars	War of the Pacific
Fusil Gras mle 1874	wars	Chilean Civil War of 1891
Fusil Gras mle 1874	wars	Thousand Days' War
Fusil Gras mle 1874	wars	Greco-Turkish War
Fusil Gras mle 1874	wars	Balkan Wars
Fusil Gras mle 1874	wars	World War I
Fusil Gras mle 1874	wars	Greco-Turkish War
Fusil Gras mle 1874	wars	Spanish Civil War
Fusil Gras mle 1874	wars	World War II
Grand Slam	wars	World War II
Ultimax 100	wars	Bougainville Civil War
Ultimax 100	wars	Yugoslav Wars
Ultimax 100	wars	Anti-guerrilla operations in Indonesia & Philippines
Ultimax 100	wars	2006
Ultimax 100	wars	List of coups d'état and coup attempts
Ultimax 100	wars	Afghanistan war
Ultimax 100	wars	Sri Lankan Civil War
Type 91 torpedo	wars	World War II
Bat bomb	wars	World War II
Armbrust	wars	Cambodian–Vietnamese War
Armbrust	wars	Croatian War of Independence
Armbrust	wars	Slovenian War of Independence
Armbrust	wars	Cambodian–Thai border stand-off
Armbrust	wars	2013
FN 303	wars	War in Afghanistan
FN 303	wars	Iraq War
FN 303	wars	2011 Libyan Civil War
FN 303	wars	2013
FV101 Scorpion	wars	Iran–Iraq War
FV101 Scorpion	wars	Falklands war
FV101 Scorpion	wars	Gulf war
FV107 Scimitar	wars	Falklands War
FV107 Scimitar	wars	Gulf War
FV107 Scimitar	wars	Bosnian War
FV107 Scimitar	wars	Kosovo War
FV107 Scimitar	wars	Iraq War
FV107 Scimitar	wars	War in Afghanistan
M230 chain gun	wars	Persian Gulf War – present
Thermos bomb	wars	World War II
Sterling submachine gun	wars	World War II
Sterling submachine gun	wars	Suez Crisis
Sterling submachine gun	wars	Aden Emergency
Sterling submachine gun	wars	Indonesia–Malaysia confrontation
Sterling submachine gun	wars	Cold War
Sterling submachine gun	wars	Vietnam War
Sterling submachine gun	wars	Falklands War
Sterling submachine gun	wars	The Troubles
Sterling submachine gun	wars	Gulf War
G5 howitzer	wars	South African Border War
G5 howitzer	wars	Iran–Iraq War
G5 howitzer	wars	Gulf War
AR-10	wars	Portuguese Colonial War
AR-10	wars	Angolan Independence War
AR-10	wars	Mozambican War of Independence
AR-10	wars	Sudanese Civil War
AR-10	wars	Vietnam War
AR-10	wars	Indonesian invasion of East Timor
Wespe	wars	World War II
FN Model 1949	wars	Korean War
FN Model 1949	wars	Congo Crisis
FN Model 1949	wars	Suez Crisis
FN Model 1949	wars	Falklands War
M26 Modular Accessory Shotgun System	wars	Iraq War
Type 56 assault rifle	wars	*Vietnam War\n*See other conflicts and wars
Vz. 58	wars	Vietnam War
Vz. 58	wars	Cambodian-Vietnamese War
Vz. 58	wars	Nigerian Civil War
Vz. 58	wars	Cyprus intercommunal violence
Vz. 58	wars	The Troubles
Vz. 58	wars	South African Border War
Vz. 58	wars	Eritrean War of Independence
Vz. 58	wars	Gulf War
Vz. 58	wars	War in Afghanistan
Vz. 58	wars	2011 Libyan Civil War
Schwerer Gustav	wars	World War II
Nudelman N-37	wars	* Korean War\n* Vietnam War\n* Middle Eastern conflicts
Type 63 assault rifle	wars	Vietnam War
Type 63 assault rifle	wars	Cambodian Civil War
Type 63 assault rifle	wars	Cambodian-Vietnamese War
Type 63 assault rifle	wars	Sino-Vietnamese War
Type 63 assault rifle	wars	Soviet War in Afghanistan
Vz. 52 rifle	wars	Invasion of Grenada
MAS-49 rifle	wars	First Indochina War
MAS-49 rifle	wars	Algerian War
MAS-49 rifle	wars	Suez Crisis
MAS-49 rifle	wars	Vietnam War
MAS-49 rifle	wars	Shaba II
MAS-49 rifle	wars	Syrian Civil War
Ak 5	wars	Kosovo War, Afghan War, Chad War Operation Artemis, Lebanon, Macedonia
United States Marine Corps Squad Advanced Marksman Rifle	wars	War in Afghanistan
United States Marine Corps Squad Advanced Marksman Rifle	wars	Iraq War
Lee–Metford	wars	Second Boer War
Lee–Metford	wars	Boxer Rebellion
Lee–Metford	wars	British Empire
Lee–Metford	wars	World War I
Ordnance QF 25-pounder	wars	World War II
Ordnance QF 25-pounder	wars	Malayan Emergency
Ordnance QF 25-pounder	wars	Korean war
Ordnance QF 25-pounder	wars	Rhodesian Bush War
Ordnance QF 25-pounder	wars	South African Border War
Ordnance QF 25-pounder	wars	Dhofar Rebellion
Ordnance QF 25-pounder	wars	Turkish invasion of Cyprus
Ordnance QF 25-pounder	wars	Lebanese Civil War
Ordnance QF 25-pounder	wars	Sri Lankan Civil War
Ordnance QF 25-pounder	wars	Iraqi insurgency
Ordnance QF 18-pounder	wars	First World War
Ordnance QF 18-pounder	wars	Third Afghan War
Ordnance QF 18-pounder	wars	Russian Civil War
Ordnance QF 18-pounder	wars	Irish Civil War
Ordnance QF 18-pounder	wars	Waziristan campaign 1936–1939
Ordnance QF 18-pounder	wars	Continuation War
Ordnance QF 18-pounder	wars	Second World War
TT pistol	wars	Spanish Civil War
TT pistol	wars	World War II
TT pistol	wars	Korean War
TT pistol	wars	Chinese Civil War
TT pistol	wars	Vietnam War
TT pistol	wars	Laotian Civil War
TT pistol	wars	Cambodian Civil War
TT pistol	wars	Cambodian-Vietnamese War
TT pistol	wars	Sino-Vietnamese War
TT pistol	wars	Soviet war in Afghanistan
TT pistol	wars	Yugoslav Wars
TT pistol	wars	Cambodian–Thai border stand-off
TT pistol	wars	Syrian Civil War
TT pistol	wars	and numerous others
Degtyaryov machine gun	wars	Spanish Civil War
Degtyaryov machine gun	wars	Winter War
Degtyaryov machine gun	wars	World War II
Degtyaryov machine gun	wars	Second Sino-Japanese War
Degtyaryov machine gun	wars	Korean War
Degtyaryov machine gun	wars	Chinese Civil War
Degtyaryov machine gun	wars	First Indochina War
Degtyaryov machine gun	wars	Vietnam War
Degtyaryov machine gun	wars	Laotian Civil War
Degtyaryov machine gun	wars	Cambodian Civil War
Degtyaryov machine gun	wars	Cambodian-Vietnamese War
Degtyaryov machine gun	wars	Rhodesian Bush War
Degtyaryov machine gun	wars	Sino-Vietnamese War
Degtyaryov machine gun	wars	Yugoslav Wars
Degtyaryov machine gun	wars	Somali Civil War
Degtyaryov machine gun	wars	2011
Degtyaryov machine gun	wars	Syrian civil war
Nudelman-Suranov NS-23	wars	Cold War
Mark 60 CAPTOR	wars	Cold War
Kh-55	wars	Syrian Civil War
AMX-30	wars	Iran-Iraq war
AMX-30	wars	Gulf War
AMX-30	wars	Saudi Arabian-led intervention in Yemen
Chieftain	wars	Iran–Iraq War
Chieftain	wars	Gulf War
Marder	wars	War in Afghanistan
Khopesh	wars	Battle of Kadesh
45	wars	Vietnam War
45	wars	Congo Crisis
45	wars	Israeli-Arab conflict
Daewoo Precision Industries K5	wars	War on Terror
Daewoo Precision Industries K5	wars	Iraq War
M2 flamethrower	wars	World War II
M2 flamethrower	wars	Korean War
M2 flamethrower	wars	Vietnam War
Maultier	wars	World War II
Sd.Kfz. 250	wars	World War II
15 cm sIG 33	wars	World War II
PK machine gun	wars	Vietnam war
PK machine gun	wars	South African Border War
PK machine gun	wars	Yom Kippur War
PK machine gun	wars	Cambodian–Vietnamese War
PK machine gun	wars	Sino-Vietnamese War
PK machine gun	wars	Soviet war in Afghanistan
PK machine gun	wars	Iran–Iraq War
PK machine gun	wars	First Chechen War
PK machine gun	wars	Yugoslav wars
PK machine gun	wars	Second Congo War
PK machine gun	wars	Second Chechen War
PK machine gun	wars	War in Afghanistan
PK machine gun	wars	Iraq War
PK machine gun	wars	Cambodian–Thai border dispute
PK machine gun	wars	2008
PK machine gun	wars	2011
PK machine gun	wars	Syrian Civil War
PK machine gun	wars	War in Donbass
PK machine gun	wars	Yemeni Civil War
PK machine gun	wars	Various others
AGS-17	wars	Soviet War in Afghanistan
AGS-17	wars	First Chechen War
AGS-17	wars	Second Chechen War
AGS-17	wars	Syrian Civil War
AGS-17	wars	War in Donbass
MATADOR	wars	Gaza War
FP-45 Liberator	wars	World War II
Hobart's Funnies	wars	World War II
United States Marine Corps Designated Marksman Rifle	wars	War in Afghanistan
United States Marine Corps Designated Marksman Rifle	wars	War in Iraq
M3	wars	World War II
M3	wars	Korean War
40	wars	World War II
3,7cm KPÚV vz. 34	wars	World War II
3,7cm ÚV vz. 38	wars	World War II
Skoda K-series	wars	World War II
Nambu pistol	wars	World War I
Nambu pistol	wars	World War II
Nambu pistol	wars	Second Sino-Japanese War
Nambu pistol	wars	Chinese Civil War
Nambu pistol	wars	Korean War
Nambu pistol	wars	First Indochina War
Nambu pistol	wars	Vietnam War
Nambu pistol	wars	World War II
17 modello 13	wars	World War I
17 modello 13	wars	Spanish Civil War
17 modello 13	wars	World War II
GP-25	wars	Soviet–Afghan War
GP-25	wars	First Chechen war
GP-25	wars	Second Chechen War
GP-25	wars	War in Donbass
40M Turán	wars	World War II
RPG-29	wars	2003
Paveway IV	wars	Operation Herrick
Paveway IV	wars	Operation Ellamy
Paveway IV	wars	Operation Shader
DShK	wars	Winter War
DShK	wars	World War II
DShK	wars	Korean War
DShK	wars	Chinese Civil War
DShK	wars	First Indochina War
DShK	wars	Operation Trikora
DShK	wars	Indonesia–Malaysia confrontation
DShK	wars	Vietnam War
DShK	wars	Laotian Civil War
DShK	wars	Dhofar Rebellion
DShK	wars	Cambodian Civil War
DShK	wars	Cambodian-Vietnamese War
DShK	wars	Sino-Vietnamese War
DShK	wars	Six-Day War
DShK	wars	Yom Kippur War
DShK	wars	Iran–Iraq War
DShK	wars	The Troubles
DShK	wars	Lebanese Civil War
DShK	wars	Gulf War
DShK	wars	Yugoslav Wars
DShK	wars	Kargil War
DShK	wars	Iraq War
DShK	wars	War in Afghanistan
DShK	wars	Cambodian–Thai border dispute
DShK	wars	Syrian Civil War
DShK	wars	Operation Enduring Freedom
DShK	wars	Operation Linda Nchi
DShK	wars	2014
M117 bomb	wars	Korean War , Vietnam War
Marder I	wars	World War II
2S19 Msta	wars	Second Chechen War
2S19 Msta	wars	War in Donbass
S-mine	wars	World War II
S-mine	wars	Winter War
S-mine	wars	Continuation War
Stoner 63	wars	Vietnam War
Stoner 63	wars	Invasion of Grenada
